Profile 1             
x       y           
[m]     [m]         
0,070309029  1,5273281e-007            
0,070420277  1,5060539e-007            
0,070531526  1,4900511e-007            
0,070642774  1,4747625e-007            
0,070754023  1,4562553e-007            
0,070865271  1,431697e-007            
0,07097652  1,3999745e-007            
0,071087768  1,3624921e-007            
0,071199017  1,3229915e-007            
0,071310265  1,2856064e-007            
0,071421514  1,2524958e-007            
0,071532762  1,2236599e-007            
0,07164401  1,199284e-007            
0,071755259  1,1814597e-007            
0,071866507  1,1726721e-007            
0,071977756  1,173115e-007            
0,072089004  1,1810157e-007            
0,072200253  1,1959613e-007            
0,072311501  1,2205117e-007            
0,07242275  1,2573104e-007            
0,072533998  1,3048739e-007            
0,072645247  1,3569209e-007            
0,072756495  1,4058025e-007            
0,072867744  1,4465381e-007            
0,072978992  1,4782703e-007            
0,073090241  1,502519e-007            
0,073201489  1,5198065e-007            
0,073312737  1,5275352e-007            
0,073423986  1,5211652e-007            
0,073535234  1,4975164e-007            
0,073646483  1,4570111e-007            
0,073757731  1,4034742e-007            
0,07386898  1,3427442e-007            
0,073980228  1,2813444e-007            
0,074091477  1,2251563e-007            
0,074202725  1,1780892e-007            
0,074313974  1,1415074e-007            
0,074425222  1,1149463e-007            
0,074536471  1,0977151e-007            
0,074647719  1,0901962e-007            
0,074758967  1,0933088e-007            
0,074870216  1,1059115e-007            
0,074981464  1,1227941e-007            
0,075092713  1,1365366e-007            
0,075203961  1,1425385e-007            
0,07531521  1,1424542e-007            
0,075426458  1,1427108e-007            
0,075537707  1,1499566e-007            
0,075648955  1,1676315e-007            
0,075760204  1,1953069e-007            
0,075871452  1,2294601e-007            
0,075982701  1,2646029e-007            
0,076093949  1,2951485e-007            
0,076205197  1,3176947e-007            
0,076316446  1,3317708e-007            
0,076427694  1,3382294e-007            
0,076538943  1,3375644e-007            
0,076650191  1,3306028e-007            
0,07676144  1,3202379e-007            
0,076872688  1,3106776e-007            
0,076983937  1,3038054e-007            
0,077095185  1,2965904e-007            
0,077206434  1,2830448e-007            
0,077317682  1,2593713e-007            
0,077428931  1,2272955e-007            
0,077540179  1,1923027e-007            
0,077651428  1,158907e-007            
0,077762676  1,1281206e-007            
0,077873924  1,0992628e-007            
0,077985173  1,0730659e-007            
0,078096421  1,0521877e-007            
0,07820767  1,0390273e-007            
0,078318918  1,0338374e-007            
0,078430167  1,0350987e-007            
0,078541415  1,0416631e-007            
0,078652664  1,0538082e-007            
0,078763912  1,0718585e-007            
0,078875161  1,0940891e-007            
0,078986409  1,1167248e-007            
0,079097658  1,136462e-007            
0,079208906  1,1529578e-007            
0,079320154  1,1684805e-007            
0,079431403  1,1847904e-007            
0,079542651  1,2006732e-007            
0,0796539  1,2131545e-007            
0,079765148  1,2207071e-007            
0,079876397  1,2239514e-007            
0,079987645  1,2231042e-007            
0,080098894  1,2163243e-007            
0,080210142  1,2016165e-007            
0,080321391  1,1796034e-007            
0,080432639  1,1532948e-007            
0,080543888  1,1251623e-007            
0,080655136  1,0951385e-007            
0,080766384  1,0615812e-007            
0,080877633  1,0237618e-007            
0,080988881  9,8357005e-008            
0,08110013  9,4557587e-008            
0,081211378  9,1553402e-008            
0,081322627  8,9771417e-008            
0,081433875  8,9234042e-008            
0,081545124  8,9518859e-008            
0,081656372  9,0042815e-008            
0,081767621  9,0516808e-008            
0,081878869  9,1185889e-008            
0,081990118  9,2556932e-008            
0,082101366  9,4790789e-008            
0,082212615  9,7368481e-008            
0,082323863  9,9453624e-008            
0,082435111  1,006508e-007            
0,08254636  1,0140747e-007            
0,082657608  1,0266969e-007            
0,082768857  1,0516144e-007            
0,082880105  1,0896263e-007            
0,082991354  1,136389e-007            
0,083102602  1,1858851e-007            
0,083213851  1,2319362e-007            
0,083325099  1,2677175e-007            
0,083436348  1,2860327e-007            
0,083547596  1,2814298e-007            
0,083658845  1,2525407e-007            
0,083770093  1,2031164e-007            
0,083881341  1,1417591e-007            
0,08399259  1,0802502e-007            
0,084103838  1,029514e-007            
0,084215087  9,9398111e-008            
0,084326335  9,6878357e-008            
0,084437584  9,4412833e-008            
0,084548832  9,1451424e-008            
0,084660081  8,8402201e-008            
0,084771329  8,6202992e-008            
0,084882578  8,5401661e-008            
0,084993826  8,5703811e-008            
0,085105075  8,6349353e-008            
0,085216323  8,6818858e-008            
0,085327571  8,7195161e-008            
0,08543882  8,798418e-008            
0,085550068  8,9680634e-008            
0,085661317  9,2448446e-008            
0,085772565  9,6077841e-008            
0,085883814  1,0015751e-007            
0,085995062  1,0429461e-007            
0,086106311  1,0822042e-007            
0,086217559  1,1174486e-007            
0,086328808  1,1463429e-007            
0,086440056  1,1657842e-007            
0,086551305  1,1731496e-007            
0,086662553  1,1680487e-007            
0,086773802  1,1528813e-007            
0,08688505  1,1317425e-007            
0,086996298  1,1087903e-007            
0,087107547  1,0870582e-007            
0,087218795  1,0675105e-007            
0,087330044  1,0484467e-007            
0,087441292  1,0265536e-007            
0,087552541  9,998261e-008            
0,087663789  9,6987094e-008            
0,087775038  9,4104569e-008            
0,087886286  9,1711999e-008            
0,087997535  8,9862604e-008            
0,088108783  8,8325847e-008            
0,088220032  8,6891682e-008            
0,08833128  8,5665503e-008            
0,088442528  8,5061922e-008            
0,088553777  8,5461665e-008            
0,088665025  8,6848685e-008            
0,088776274  8,8818869e-008            
0,088887522  9,0979768e-008            
0,088998771  9,3310298e-008            
0,089110019  9,6081332e-008            
0,089221268  9,9451787e-008            
0,089332516  1,032007e-007            
0,089443765  1,068255e-007            
0,089555013  1,0982596e-007            
0,089666262  1,1192884e-007            
0,08977751  1,1318004e-007            
0,089888759  1,138666e-007            
0,090000007  1,1421827e-007            
0,090111255  1,1405786e-007            
0,090222504  1,1279696e-007            
0,090333752  1,0991886e-007            
0,090445001  1,0550741e-007            
0,090556249  1,0024701e-007            
0,090667498  9,4909452e-008            
0,090778746  8,9919068e-008            
0,090889995  8,5407403e-008            
0,091001243  8,1531751e-008            
0,091112492  7,8595302e-008            
0,09122374  7,6888919e-008            
0,091334989  7,6561576e-008            
0,091446237  7,7704261e-008            
0,091557485  8,0458497e-008            
0,091668734  8,4903417e-008            
0,091779982  9,079263e-008            
0,091891231  9,7453314e-008            
0,092002479  1,0402137e-007            
0,092113728  1,0983888e-007            
0,092224976  1,1466464e-007            
0,092336225  1,1853172e-007            
0,092447473  1,2144678e-007            
0,092558722  1,2328835e-007            
0,09266997  1,2403712e-007            
0,092781219  1,2407007e-007            
0,092892467  1,2410949e-007            
0,093003715  1,2474499e-007            
0,093114964  1,259259e-007            
0,093226212  1,2689883e-007            
0,093337461  1,2663026e-007            
0,093448709  1,2433113e-007            
0,093559958  1,197523e-007            
0,093671206  1,1323005e-007            
0,093782455  1,0556204e-007            
0,093893703  9,7717655e-008            
0,094004952  9,0525496e-008            
0,0941162  8,4459213e-008            
0,094227449  7,97317e-008            
0,094338697  7,6444886e-008            
