Profile 1             
x       y           
0,017754201  3,063804e-007            
0,01786801  2,8466507e-007            
0,017981819  2,6045287e-007            
0,018095628  2,3491755e-007            
0,018209437  2,0974743e-007            
0,018323246  1,8626639e-007            
0,018437055  1,654915e-007            
0,018550864  1,4874176e-007            
0,018664672  1,3778033e-007            
0,018778481  1,3417315e-007            
0,01889229  1,3853823e-007            
0,019006099  1,504497e-007            
0,019119908  1,6901437e-007            
0,019233717  1,9352476e-007            
0,019347526  2,2367919e-007            
0,019461335  2,593483e-007            
0,019575144  3,0014226e-007            
0,019688953  3,4489853e-007            
0,019802762  3,911492e-007            
0,019916571  4,3501564e-007            
0,02003038  4,7216862e-007            
0,020144189  4,9965118e-007            
0,020257998  5,1719578e-007            
0,020371807  5,2683386e-007            
0,020485616  5,3117637e-007            
0,020599425  5,319102e-007            
0,020713234  5,2960314e-007            
0,020827043  5,2457174e-007            
0,020940852  5,1766293e-007            
0,021054661  5,099921e-007            
0,02116847  5,0181409e-007            
0,021282279  4,9172302e-007            
0,021396088  4,7709232e-007            
0,021509897  4,5540754e-007            
0,021623706  4,254975e-007            
0,021737515  3,8813937e-007            
0,021851324  3,4604596e-007            
0,021965133  3,0327842e-007            
0,022078942  2,642529e-007            
0,022192751  2,3286974e-007            
0,02230656  2,12171e-007            
0,022420369  2,0427512e-007            
0,022534178  2,1010819e-007            
0,022647987  2,2904296e-007            
0,022761796  2,5909062e-007            
0,022875605  2,9791394e-007            
0,022989414  3,4401774e-007            
0,023103223  3,9710393e-007            
0,023217032  4,5720535e-007            
0,023330841  5,2322625e-007            
0,02344465  5,9200114e-007            
0,023558459  6,585504e-007            
0,023672268  7,1728173e-007            
0,023786077  7,6337485e-007            
0,023899885  7,9391878e-007            
0,024013694  8,0878523e-007            
0,024127503  8,1088328e-007            
0,024241312  8,0506823e-007            
0,024355121  7,9586096e-007            
0,02446893  7,8553776e-007            
0,024582739  7,7393543e-007            
0,024696548  7,5951105e-007            
0,024810357  7,4029568e-007            
0,024924166  7,1437374e-007            
0,025037975  6,8046284e-007            
0,025151784  6,3866911e-007            
0,025265593  5,9079387e-007            
0,025379402  5,4004098e-007            
0,025493211  4,9078935e-007            
0,02560702  4,4871827e-007            
0,025720829  4,2045858e-007            
0,025834638  4,1202616e-007            
0,025948447  4,2677443e-007            
0,026062256  4,6432471e-007            
0,026176065  5,2089847e-007            
0,026289874  5,9037165e-007            
0,026403683  6,6550153e-007            
0,026517492  7,3925317e-007            
0,026631301  8,060462e-007            
0,02674511  8,6248783e-007            
0,026858919  9,0733704e-007            
0,026972728  9,4091072e-007            
0,027086537  9,6442071e-007            
0,027200346  9,7956141e-007            
0,027314155  9,8828027e-007            
0,027427964  9,925056e-007            
0,027541773  9,9375253e-007            
0,027655582  9,9270738e-007            
0,027769391  9,8896866e-007            
0,0278832  9,8114398e-007            
0,027997009  9,6740439e-007            
0,028110818  9,4630161e-007            
0,028224627  9,1739892e-007            
0,028338436  8,814533e-007            
0,028452245  8,4038936e-007            
0,028566054  7,974655e-007            
0,028679863  7,5755838e-007            
0,028793672  7,269729e-007            
0,028907481  7,121958e-007            
0,02902129  7,1762491e-007            
0,029135099  7,4343313e-007            
0,029248907  7,8498623e-007            
0,029362716  8,3433011e-007            
0,029476525  8,8290313e-007            
0,029590334  9,240674e-007            
0,029704143  9,5447953e-007            
0,029817952  9,7406744e-007            
0,029931761  9,8497018e-007            
0,03004557  9,9011942e-007            
0,030159379  9,9211347e-007            
0,030273188  9,926933e-007            
0,030386997  9,9274435e-007            
0,030500806  9,9256529e-007            
0,030614615  9,9217921e-007            
0,030728424  9,9157984e-007            
0,030842233  9,9087368e-007            
0,030956042  9,9028076e-007            
0,031069851  9,8999917e-007            
0,03118366  9,9005862e-007            
0,031297469  9,9031187e-007            
0,031411278  9,9054384e-007            
0,031525087  9,9054108e-007            
0,031638896  9,9006713e-007            
0,031752705  9,8888296e-007            
0,031866514  9,8695591e-007            
0,031980323  9,847399e-007            
0,032094132  9,8314485e-007            
0,032207941  9,8299375e-007            
0,03232175  9,8437898e-007            
0,032435559  9,8658637e-007            
0,032549368  9,8867042e-007            
0,032663177  9,9007514e-007            
0,032776986  9,9077875e-007            
0,032890795  9,9103322e-007            
0,033004604  9,9107604e-007            
0,033118413  9,9102946e-007            
0,033232222  9,9093892e-007            
0,033346031  9,9082522e-007            
0,03345984  9,907102e-007            
0,033573649  9,9064282e-007            
0,033687458  9,9071223e-007            
0,033801267  9,9099182e-007            
0,033915076  9,9143576e-007            
0,034028885  9,91853e-007            
0,034142694  9,9202237e-007            
0,034256503  9,9183355e-007            
0,034370312  9,9128444e-007            
0,03448412  9,9029634e-007            
0,034597929  9,8846612e-007            
0,034711738  9,8497558e-007            
0,034825547  9,7892744e-007            
0,034939356  9,7020102e-007            
0,035053165  9,60348e-007            
0,035166974  9,525384e-007            
0,035280783  9,5003103e-007            
0,035394592  9,5407028e-007            
0,035508401  9,6298487e-007            
0,03562221  9,7331975e-007            
0,035736019  9,8197355e-007            
0,035849828  9,8759501e-007            
0,035963637  9,9049033e-007            
0,036077446  9,9165192e-007            
0,036191255  9,9191805e-007            
0,036305064  9,9174e-007            
0,036418873  9,9135877e-007            
0,036532682  9,9096728e-007            
0,036646491  9,9068601e-007            
0,0367603  9,9050327e-007            
0,036874109  9,903393e-007            
0,036987918  9,9016797e-007            
0,037101727  9,9003648e-007            
0,037215536  9,899635e-007            
0,037329345  9,8982695e-007            
0,037443154  9,8929159e-007            
0,037556963  9,876905e-007            
0,037670772  9,8384025e-007            
0,037784581  9,7611782e-007            
0,03789839  9,6334431e-007            
0,038012199  9,4644316e-007            
0,038126008  9,2957468e-007            
0,038239817  9,1897275e-007            
0,038353626  9,1941126e-007            
0,038467435  9,3090147e-007            
0,038581244  9,4862249e-007            
0,038695053  9,6619138e-007            
0,038808862  9,7933711e-007            
0,038922671  9,8720508e-007            
0,03903648  9,9118214e-007            
0,039150289  9,9304657e-007            
0,039264098  9,9393242e-007            
0,039377907  9,9428336e-007            
0,039491716  9,9422003e-007            
0,039605525  9,9381993e-007            
0,039719334  9,9316983e-007            
0,039833142  9,9227177e-007            
0,039946951  9,9087575e-007            
0,04006076  9,8819118e-007            
0,040174569  9,8244719e-007            
0,040288378  9,7062234e-007            
0,040402187  9,4907188e-007            
0,040515996  9,1546139e-007            
0,040629805  8,7108443e-007            
0,040743614  8,2159865e-007            
0,040857423  7,751593e-007            
0,040971232  7,3921719e-007            
0,041085041  7,1822349e-007            
0,04119885  7,1324389e-007            
0,041312659  7,2290041e-007            
0,041426468  7,4459671e-007            
0,041540277  7,7527897e-007            
0,041654086  8,1156168e-007            
0,041767895  8,4971649e-007            
0,041881704  8,8610589e-007            
0,041995513  9,1792357e-007            
0,042109322  9,4359258e-007            
0,042223131  9,6253631e-007            
0,04233694  9,7453918e-007            
0,042450749  9,7889194e-007            
0,042564558  9,7350641e-007            
0,042678367  9,5470376e-007            
0,042792176  9,1863993e-007            
0,042905985  8,6421295e-007            
0,043019794  7,9543917e-007            
0,043133603  7,2104995e-007            
0,043247412  6,51381e-007            
0,043361221  5,9499856e-007            
0,04347503  5,571016e-007            
0,043588839  5,3947572e-007            
0,043702648  5,4077792e-007            
0,043816457  5,5693385e-007            
0,043930266  5,8229971e-007            
0,044044075  6,1153923e-007            
0,044157884  6,4101968e-007            
0,044271693  6,687298e-007            
0,044385502  6,9315737e-007            
0,044499311  7,1247609e-007            
0,04461312  7,2476933e-007            
0,044726929  7,2870708e-007            
0,044840738  7,2373794e-007            
0,044954547  7,0946655e-007            
0,045068355  6,8516483e-007            
0,045182164  6,5026283e-007            
0,045295973  6,0550301e-007            
0,045409782  5,5371035e-007            
0,045523591  4,9967462e-007            
0,0456374  4,4940966e-007            
0,045751209  4,0911625e-007            
0,045865018  3,8406511e-007            
0,045978827  3,7776504e-007            
0,046092636  3,9160802e-007            
0,046206445  4,2465387e-007            
0,046320254  4,7331721e-007            
0,046434063  5,3149919e-007            
0,046547872  5,9180205e-007            
0,046661681  6,4740526e-007            
0,04677549  6,9340434e-007            
0,046889299  7,2702246e-007            
0,047003108  7,4716585e-007            
0,047116917  7,5388911e-007            
0,047230726  7,4773647e-007            
0,047344535  7,2894668e-007            
0,047458344  6,9718716e-007            
0,047572153  6,5245381e-007            
0,047685962  5,9663217e-007            
0,047799771  5,3435944e-007            
0,04791358  4,7239053e-007            
0,048027389  4,1795875e-007            
0,048141198  3,7720509e-007            
0,048255007  3,5427722e-007            
0,048368816  3,5100914e-007            
0,048482625  3,6691815e-007            
0,048596434  3,9941831e-007            
0,048710243  4,4418953e-007            
0,048824052  4,9565288e-007            
0,048937861  5,4768772e-007            
0,04905167  5,9466272e-007            
0,049165479  6,3231889e-007            
0,049279288  6,5790734e-007            
0,049393097  6,6976957e-007            
0,049506906  6,6712312e-007            
0,049620715  6,5025789e-007            
0,049734524  6,206517e-007            
0,049848333  5,8075513e-007            
0,049962142  5,3371654e-007            
0,050075951  4,83192e-007            
0,05018976  4,3305636e-007            
0,050303569  3,8703991e-007            
0,050417377  3,4860824e-007            
0,050531186  3,2101854e-007            
0,050644995  3,0696977e-007            
0,050758804  3,0769853e-007            
0,050872613  3,2232813e-007            
0,050986422  3,4824211e-007            
0,051100231  3,8210499e-007            
0,05121404  4,2049407e-007            
0,051327849  4,5985222e-007            
0,051441658  4,9648939e-007            
0,051555467  5,271473e-007            
0,051669276  5,4956099e-007            
0,051783085  5,622399e-007            
0,051896894  5,6380336e-007            
0,052010703  5,5298136e-007            
0,052124512  5,2955715e-007            
0,052238321  4,9522908e-007            
0,05235213  4,5343854e-007            
0,052465939  4,0843195e-007            
0,052579748  3,6446572e-007            
0,052693557  3,255225e-007            
0,052807366  2,9519784e-007            
0,052921175  2,7636821e-007            
0,053034984  2,7064858e-007            
0,053148793  2,7798192e-007            
0,053262602  2,9670593e-007            
0,053376411  3,2408639e-007            
0,05349022  3,5691024e-007            
0,053604029  3,9178042e-007            
0,053717838  4,2524864e-007            
0,053831647  4,5421275e-007            
0,053945456  4,7660044e-007            
0,054059265  4,9173141e-007            
0,054173074  4,9982688e-007            
0,054286883  5,0093318e-007            
0,054400692  4,9409493e-007            
0,054514501  4,7746095e-007            
0,05462831  4,4947726e-007            
0,054742119  4,1068434e-007            
0,054855928  3,6503336e-007            
0,054969737  3,1960632e-007            
0,055083546  2,8254149e-007            
0,055197355  2,6025438e-007            
0,055311164  2,5557891e-007            
0,055424973  2,6769698e-007            
0,055538782  2,933625e-007            
0,055652591  3,2824023e-007            
0,055766399  3,6769911e-007            
0,055880208  4,0729287e-007            
0,055994017  4,4325314e-007            
0,056107826  4,7270201e-007            
0,056221635  4,932383e-007            
0,056335444  5,0240923e-007            
0,056449253  4,9797662e-007            
0,056563062  4,7899716e-007            
0,056676871  4,4675869e-007            
0,05679068  4,0480714e-007            
0,056904489  3,5814751e-007            
0,057018298  3,1211525e-007            
0,057132107  2,7133786e-007            
0,057245916  2,3911403e-007            
0,057359725  2,1738265e-007            
0,057473534  2,070445e-007            
0,057587343  2,0813735e-007            
0,057701152  2,197011e-007            
0,057814961  2,3968839e-007            
0,05792877  2,6524597e-007            
0,058042579  2,9324878e-007            
0,058156388  3,2076677e-007            
0,058270197  3,4524417e-007            
0,058384006  3,6431206e-007            
0,058497815  3,7547112e-007            
0,058611624  3,7627991e-007            
0,058725433  3,6540124e-007            
0,058839242  3,4379589e-007            
0,058953051  3,1482947e-007            
0,05906686  2,8300124e-007            
0,059180669  2,5235e-007            
0,059294478  2,2572221e-007            
0,059408287  2,0500963e-007            
0,059522096  1,9154561e-007            
0,059635905  1,8601526e-007            
0,059749714  1,8808048e-007            
0,059863523  1,9636354e-007            
0,059977332  2,0899702e-007            
0,060091141  2,2426128e-007            
0,06020495  2,4075336e-007            
0,060318759  2,5711398e-007            
0,060432568  2,7182843e-007            
0,060546377  2,8339805e-007            
0,060660186  2,9056932e-007            
0,060773995  2,9230408e-007            
0,060887804  2,8758031e-007            
0,061001612  2,7564438e-007            
0,061115421  2,5686372e-007            
0,06122923  2,3348814e-007            
0,061343039  2,0941821e-007            
0,061456848  1,8891523e-007            
0,061570657  1,7519823e-007            
0,061684466  1,6986956e-007            
0,061798275  1,7316188e-007            
0,061912084  1,8436041e-007            
0,062025893  2,0204303e-007            
0,062139702  2,2425007e-007            
0,062253511  2,4868135e-007            
0,06236732  2,728659e-007            
0,062481129  2,9432236e-007            
0,062594938  3,1077668e-007            
0,062708747  3,2040943e-007            
0,062822556  3,2210391e-007            
0,062936365  3,1570032e-007            
0,063050174  3,0211983e-007            
0,063163983  2,8313847e-007            
0,063277792  2,60874e-007            
0,063391601  2,3741672e-007            
0,06350541  2,1491945e-007            
0,063619219  1,9585712e-007            
0,063733028  1,8283292e-007            
0,063846837  1,7781746e-007            
0,063960646  1,8145126e-007            
0,064074455  1,9296666e-007            
0,064188264  2,1055237e-007            
0,064302073  2,3170416e-007            
0,064415882  2,5351027e-007            
0,064529691  2,7307222e-007            
0,0646435  2,8800136e-007            
0,064757309  2,9671239e-007            
0,064871118  2,9841766e-007            
0,064984927  2,9300099e-007            
0,065098736  2,8096743e-007            
0,065212545  2,6348033e-007            
0,065326354  2,4235813e-007            
0,065440163  2,1994361e-007            
0,065553972  1,988779e-007            
0,065667781  1,8181546e-007            
0,06578159  1,7103318e-007            
0,065895399  1,6795588e-007            
0,066009208  1,7283816e-007            
0,066123017  1,848384e-007            
0,066236826  2,0236457e-007            
0,066350634  2,2334049e-007            
0,066464443  2,4529475e-007            
0,066578252  2,6549004e-007            
0,066692061  2,8121296e-007            
0,06680587  2,9013667e-007            
0,066919679  2,9072694e-007            
0,067033488  2,8267969e-007            
0,067147297  2,6714691e-007            
0,067261106  2,4646652e-007            
0,067374915  2,2348211e-007            
0,067488724  2,0086176e-007            
0,067602533  1,8074327e-007            
0,067716342  1,6473327e-007            
0,067830151  1,5404997e-007            
0,06794396  1,4953378e-007            
0,068057769  1,5141275e-007            
0,068171578  1,5901844e-007            
0,068285387  1,7079295e-007            
0,068399196  1,8472882e-007            
0,068513005  1,9903321e-007            
0,068626814  2,1259082e-007            
0,068740623  2,2486855e-007            
0,068854432  2,3529279e-007            
0,068968241  2,4262204e-007            
0,06908205  2,4495724e-007            
0,069195859  2,4055339e-007            
0,069309668  2,2891357e-007            
0,069423477  2,1138988e-007            
0,069537286  1,9087859e-007            
0,069651095  1,7080494e-007            
0,069764904  1,5398893e-007            
0,069878713  1,4198959e-007            
0,069992522  1,351896e-007            
0,070106331  1,33381e-007            
0,07022014  1,3628023e-007            
0,070333949  1,4355134e-007            
0,070447758  1,5445688e-007            
0,070561567  1,6763348e-007            
0,070675376  1,8127637e-007            
0,070789185  1,93517e-007            
0,070902994  2,0266849e-007            
0,071016803  2,0737277e-007            
0,071130612  2,068716e-007            
0,071244421  2,0130626e-007            
0,07135823  1,9167041e-007            
0,071472039  1,7934584e-007            
0,071585847  1,6566133e-007            
0,071699656  1,5188391e-007            
0,071813465  1,3950745e-007            
0,071927274  1,3034156e-007            
0,072041083  1,2609711e-007            
0,072154892  1,2764576e-007            
0,072268701  1,3446975e-007            
0,07238251  1,4478456e-007            
0,072496319  1,5636269e-007            
0,072610128  1,6745294e-007            
0,072723937  1,7702332e-007            
0,072837746  1,8426483e-007            
0,072951555  1,881694e-007            
0,073065364  1,8785257e-007            
0,073179173  1,8322309e-007            
0,073292982  1,7510023e-007            
0,073406791  1,6468428e-007            
0,0735206  1,5315898e-007            
0,073634409  1,4183258e-007            
0,073748218  1,3230031e-007            
0,073862027  1,261213e-007            
0,073975836  1,2429326e-007            
0,074089645  1,2705317e-007            
0,074203454  1,3400547e-007            
0,074317263  1,44261e-007            
0,074431072  1,565283e-007            
0,074544881  1,6929762e-007            
0,07465869  1,8108223e-007            
0,074772499  1,9056469e-007            
0,074886308  1,9664938e-007            
0,075000117  1,9853441e-007            
0,075113926  1,9584647e-007            
0,075227735  1,8878787e-007            
0,075341544  1,7818481e-007            
0,075455353  1,6534774e-007            
0,075569162  1,5181269e-007            
0,075682971  1,3913174e-007            
0,07579678  1,287408e-007            
0,075910589  1,2179228e-007            
0,076024398  1,189615e-007            
0,076138207  1,2040318e-007            
0,076252016  1,2590621e-007            
0,076365825  1,3500798e-007            
0,076479634  1,4684718e-007            
0,076593443  1,5993659e-007            
0,076707252  1,7223427e-007            
0,076821061  1,8166579e-007            
0,076934869  1,8673198e-007            
0,077048678  1,8680395e-007            
0,077162487  1,8207802e-007            
0,077276296  1,7340931e-007            
0,077390105  1,621116e-007            
0,077503914  1,4966827e-007            
0,077617723  1,374305e-007            
0,077731532  1,2651536e-007            
0,077845341  1,1792415e-007            
0,07795915  1,1260443e-007            
0,078072959  1,1125469e-007            
0,078186768  1,140368e-007            
0,078300577  1,2046042e-007            
0,078414386  1,2942716e-007            
0,078528195  1,3929612e-007            
0,078642004  1,480721e-007            
0,078755813  1,5391388e-007            
0,078869622  1,5577163e-007            
0,078983431  1,5363085e-007            
0,07909724  1,4817388e-007            
0,079211049  1,4027688e-007            
0,079324858  1,3080528e-007            
0,079438667  1,2068286e-007            
0,079552476  1,1093437e-007            
0,079666285  1,026029e-007            
0,079780094  9,665395e-008            
0,079893903  9,3882855e-008            
0,080007712  9,4723944e-008            
0,080121521  9,9014569e-008            
0,08023533  1,059546e-007            
0,080349139  1,1436389e-007            
0,080462948  1,230345e-007            
0,080576757  1,3093257e-007            
0,080690566  1,3723895e-007            
0,080804375  1,4136009e-007            
0,080918184  1,4295557e-007            
0,081031993  1,4193332e-007            
0,081145802  1,3839675e-007            
0,081259611  1,3259819e-007            
0,08137342  1,249595e-007            
0,081487229  1,1616059e-007            
0,081601038  1,0720686e-007            
0,081714847  9,9341529e-008            
0,081828656  9,3759434e-008            
0,081942465  9,1265218e-008            
0,082056274  9,2090888e-008            
0,082170082  9,592203e-008            
0,082283891  1,0198635e-007            
0,0823977  1,0912039e-007            
0,082511509  1,1593636e-007            
0,082625318  1,211784e-007            
0,082739127  1,2407991e-007            
0,082852936  1,2444256e-007            
0,082966745  1,2242232e-007            
0,083080554  1,1827782e-007            
0,083194363  1,1230096e-007            
0,083308172  1,0492932e-007            
0,083421981  9,6904241e-008            
0,08353579  8,9336747e-008            
0,083649599  8,3569376e-008            
0,083763408  8,0783758e-008            
0,083877217  8,1496929e-008            
0,083991026  8,5289197e-008            
0,084104835  9,1019306e-008            
0,084218644  9,7402659e-008            
0,084332453  1,0351687e-007            
0,084446262  1,0885674e-007            
0,084560071  1,1296412e-007            
0,08467388  1,150932e-007            
0,084787689  1,1439186e-007            
0,084901498  1,1054264e-007            
0,085015307  1,0423333e-007            
0,085129116  9,6914647e-008            
0,085242925  9,0015389e-008            
0,085356734  8,4314271e-008            
0,085470543  7,9941316e-008            
0,085584352  7,6848137e-008            
0,085698161  7,5227627e-008            
0,08581197  7,5491967e-008            
0,085925779  7,7843722e-008            
0,086039588  8,1891808e-008            
0,086153397  8,6762332e-008            
0,086267206  9,1621383e-008            
0,086381015  9,6058447e-008            
0,086494824  9,9981352e-008            
0,086608633  1,032454e-007            
0,086722442  1,0543837e-007            
0,086836251  1,0596587e-007            
0,08695006  1,0431823e-007            
0,087063869  1,0037263e-007            
0,087177678  9,4590905e-008            
0,087291487  8,7966796e-008            
0,087405296  8,1728225e-008            
0,087519104  7,699183e-008            
0,087632913  7,4512174e-008            
0,087746722  7,4505539e-008            
0,087860531  7,6588592e-008            
0,08797434  7,9995283e-008            
0,088088149  8,402686e-008            
0,088201958  8,8329364e-008            
0,088315767  9,2679385e-008            
0,088429576  9,6534666e-008            
0,088543385  9,894976e-008            
0,088657194  9,9069485e-008            
0,088771003  9,6745413e-008            
0,088884812  9,2669056e-008            
0,088998621  8,7909773e-008            
0,08911243  8,3300173e-008            
0,089226239  7,9181454e-008            
0,089340048  7,5619316e-008            
0,089453857  7,2770727e-008            
0,089567666  7,10201e-008            
0,089681475  7,0798127e-008            
0,089795284  7,2293498e-008            
0,089909093  7,5291911e-008            
0,090022902  7,9207695e-008            
0,090136711  8,3254373e-008            
0,09025052  8,6691047e-008            
0,090364329  8,9053877e-008            
0,090478138  9,0224613e-008            
0,090591947  9,0266962e-008            
0,090705756  8,9183586e-008            
0,090819565  8,6842794e-008            
0,090933374  8,3148363e-008            
0,091047183  7,8289229e-008            
0,091160992  7,2854146e-008            
0,091274801  6,7724272e-008            
0,09138861  6,3821507e-008            
0,091502419  6,1871319e-008            
0,091616228  6,2272192e-008            
0,091730037  6,5020453e-008            
0,091843846  6,9621705e-008            
0,091957655  7,5084642e-008            
0,092071464  8,0172308e-008            
0,092185273  8,3859354e-008            
0,092299082  8,5666966e-008            
0,092412891  8,5631842e-008            
0,0925267  8,4020425e-008            
0,092640509  8,112067e-008            
0,092754318  7,7225111e-008            
0,092868126  7,2737167e-008            
0,092981935  6,8221421e-008            
0,093095744  6,4285315e-008            
0,093209553  6,1331051e-008            
0,093323362  5,937245e-008            
0,093437171  5,8096811e-008            
0,09355098  5,7117366e-008            
0,093664789  5,6177781e-008            
0,093778598  5,5186606e-008            
0,093892407  5,4182976e-008            
0,094006216  5,3316992e-008            
0,094120025  5,2761581e-008            
0,094233834  5,252145e-008            
0,094347643  5,2323458e-008            
0,094461452  5,1758621e-008            
0,094575261  5,0558718e-008            
0,09468907  4,8744851e-008            
0,094802879  4,6565539e-008            
0,094916688  4,4351686e-008            
0,095030497  4,2398664e-008            
0,095144306  4,0869321e-008            
0,095258115  3,9715992e-008            
0,095371924  3,8699625e-008            
0,095485733  3,7536565e-008            
0,095599542  3,6048039e-008            
